Symbol,Name,Industry
9007.T,Odakyu Electric Railway Co Ltd,지상 및 해상 여객 운송
9008.T,Keio Corp,지상 및 해상 여객 운송
9009.T,Keisei Electric Railway Co Ltd,지상 및 해상 여객 운송
9010.T,Fuji Kyuko Co Ltd,여가 및 오락시설
9012.T,Chichibu Railway Co Ltd,지상 및 해상 여객 운송
9017.T,Niigata Kotsu Co Ltd,지상 및 해상 여객 운송
9020.T,East Japan Railway Co,지상 및 해상 여객 운송
9021.T,West Japan Railway Co,지상 및 해상 여객 운송
9022.T,Central Japan Railway Co,지상 및 해상 여객 운송
9023.T,Tokyo Metro Co Ltd,지상 및 해상 여객 운송
9024.T,Seibu Holdings Inc,"부동산 임대, 개발 및 운영"
9025.T,Konoike Transport Co Ltd,지상 화물 및 물류
9028.T,Zero Co Ltd,지상 화물 및 물류
9029.T,Higashi Holdings Co Ltd,지상 화물 및 물류
9031.T,Nishi-Nippon Railroad Co Ltd,지상 및 해상 여객 운송
9033.T,Hiroshima Electric Railway Co Ltd,지상 및 해상 여객 운송
9034.T,Nanso Transport Co Ltd,지상 화물 및 물류
9036.T,Tohbu Network Co Ltd,지상 화물 및 물류
9037.T,Hamakyorex Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9039.T,Sakai Moving Service Co Ltd,지상 화물 및 물류
9041.T,Kintetsu Group Holdings Co Ltd,지상 및 해상 여객 운송
9042.T,Hankyu Hanshin Holdings Inc,지상 및 해상 여객 운송
9044.T,Nankai Co Ltd,지상 및 해상 여객 운송
9045.T,Keihan Holdings Co Ltd,지상 및 해상 여객 운송
9046.T,Kobe Electric Railway Co Ltd,지상 및 해상 여객 운송
9048.T,Nagoya Railroad Co Ltd,지상 및 해상 여객 운송
9049.T,Keifuku Electric Railroad Co Ltd,지상 및 해상 여객 운송
9051.T,Senkon Logistics Co Ltd,"자동차 차량, 부품 및 서비스 소매"
9052.T,Sanyo Electric Railway Co Ltd,지상 및 해상 여객 운송
9057.T,Enshu Truck Co Ltd,지상 화물 및 물류
9059.T,Kanda Holdings Co Ltd,지상 화물 및 물류
9060.T,Japan Logistic Systems Corp,지상 화물 및 물류
9063.T,Okayamaken Freight Transportation Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9064.T,Yamato Holdings Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9065.T,Sankyu Inc,"배달, 우편, 항공 화물 및 육상 물류"
9068.T,Maruzen Showa Unyu Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9069.T,Senko Group Holdings Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9072.T,Nikkon Holdings Co Ltd,지상 화물 및 물류
9073.T,Kyogoku Unyu Shoji Co Ltd,지상 화물 및 물류
9074.T,Japan Oil Transportation Co Ltd,지상 화물 및 물류
9075.T,Fukuyama Transporting Co Ltd,지상 화물 및 물류
9076.T,Seino Holdings Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9081.T,Kanagawa Chuo Kotsu Co Ltd,지상 및 해상 여객 운송
9082.T,Daiwa Motor Transportation Co Ltd,지상 및 해상 여객 운송
9083.T,Shinki Bus Co Ltd,지상 및 해상 여객 운송
9087.T,Takase Corp,"배달, 우편, 항공 화물 및 육상 물류"
9090.T,AZ-Com Maruwa Holdings Inc,지상 화물 및 물류
9101.T,Nippon Yusen KK,해양 화물 및 물류
9104.T,Mitsui O.S.K. Lines Ltd,해양 화물 및 물류
9107.T,Kawasaki Kisen Kaisha Ltd,해양 화물 및 물류
9110.T,NS United Kaiun Kaisha Ltd,해양 화물 및 물류
9115.T,Meiji Shipping Group Co Ltd,해양 화물 및 물류
9119.T,Iino Kaiun Kaisha Ltd,해양 화물 및 물류
9127.T,Tamai Steamship Co Ltd,해양 화물 및 물류
9130.T,Kyoei Tanker Co Ltd,해양 화물 및 물류
9142.T,Kyushu Railway Co,지상 및 해상 여객 운송
9143.T,SG Holdings Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9145.T,Being Holdings Co Ltd,지상 화물 및 물류
9146.T,Gokendo Holdings Inc,"배달, 우편, 항공 화물 및 육상 물류"
9147.T,Nippon Express Holdings Inc,"배달, 우편, 항공 화물 및 육상 물류"
9149.T,Otomo Logistics Service Co Ltd,지상 화물 및 물류
9156.T,Hana Holdings Co Ltd,개인 서비스
9158.T,CUC Inc,의료 시설 및 서비스
9159.T,W TOKYO Inc,경영 지원 서비스
9160.T,On The Page Inc,개인 서비스
9162.T,Bleach Inc,광고 및 마케팅
9163.T,Nareru Group Inc,고용 서비스
9165.T,Qualtec Co Ltd,경영 지원 서비스
9166.T,Genda Inc,여가 및 오락시설
9167.T,Futonmaki Jiro Inc,개인 서비스
9168.T,Rise Consulting Group Inc,경영 지원 서비스
9169.T,Daishinsha Inc,광고 및 마케팅
9171.T,Kuribayashi Steamship Co Ltd,해양 화물 및 물류
9173.T,Tokai Kisen Co Ltd,해양 화물 및 물류
9193.T,Tokyo Kisen Co Ltd,항만 운영 및 서비스
9201.T,Japan Airlines Co Ltd,항공사
92015.T,Japan Airlines P-1 Prf Shs,항공사
9202.T,ANA Holdings Inc,항공사
92025.T,Ana Holdings P-1 Prf Shs,항공사
9204.T,Skymark Airlines Inc,항공사
9206.T,Star Flyer Inc,항공사
9211.T,F-Code Inc,IT 서비스 및 컨설팅
9212.T,Green Earth Institute Co Ltd,특수 화학제
9213.T,Seyfert Ltd,광고 및 마케팅
9214.T,Recovery International Co Ltd,의료 시설 및 서비스
9215.T,CaSy Co Ltd,개인 서비스
9216.T,Bewith Inc,경영 지원 서비스
9218.T,Mental Health Technologies Co Ltd,IT 서비스 및 컨설팅
9219.T,GiXo Ltd,IT 서비스 및 컨설팅
9220.T,FB Care Service Co Ltd,의료 시설 및 서비스
9221.T,Fuluhashi EPO Corp,환경 서비스 및 장비
9222.T,Manaby Co Ltd,전문 및 비즈니스 교육
9223.T,Asnova Co Ltd,경영 지원 서비스
9225.T,Bridge Consulting Group Inc,경영 지원 서비스
9226.T,IGER Inc,광고 및 마케팅
9227.T,Microwave Chemical Co Ltd,상품 화학
9229.T,Sunwels Co Ltd,의료 시설 및 서비스
9233.T,Asia Air Survey Co Ltd,채굴 지원 서비스 및 장비
9235.T,Ureru Net Advertising Group Co Ltd,광고 및 마케팅
9236.T,Japan M&A Solution Inc,투자 관리 및 펀드 운영
9237.T,Emimen Co Ltd,부동산 서비스
9238.T,Value Creation Co Ltd,광고 및 마케팅
9239.T,KET Inc,환경 서비스 및 장비
9240.T,Delivery Consulting Inc,IT 서비스 및 컨설팅
9241.T,Future Link Network Co Ltd,온라인 서비스
9242.T,Media Research Institute Inc,고용 서비스
9243.T,Fujitechno Holdings Co Ltd,IT 서비스 및 컨설팅
9244.T,Digitalift Inc,광고 및 마케팅
9245.T,Livero Inc,부동산 서비스
9246.T,ProjectHoldings Inc,IT 서비스 및 컨설팅
9247.T,TRE Holdings Corp,환경 서비스 및 장비
9248.T,People Dreams & Technologies Group Co Ltd,건설 및 엔지니어링
9249.T,Japan Ecosystem Co Ltd,전자 장비 및 부품
9250.T,GRCS Inc,소프트웨어
9251.T,AB&Company Co Ltd,개인 서비스
9252.T,Last One Mile Co Ltd,온라인 서비스
9253.T,Slogan Inc,고용 서비스
9254.T,Lovable Marketing Group Inc,광고 및 마케팅
9256.T,Succeed Co Ltd,고용 서비스
9257.T,YCP Holdings (Global) Ltd DRC,투자 관리 및 펀드 운영
9258.T,CS-C Co Ltd,소프트웨어
9259.T,Takayoshi Holdings Inc,식품 소매 및 유통
9262.T,Silver Life Co Ltd,레스토랑 및 바
9264.T,Puequ Co Ltd,산업용 기계 및 장비
9265.T,Yamashita Health Care Holdings Inc,"의료 장비, 물품 및 유통"
9267.T,Genky DrugStores Co Ltd,의약품 소매
9268.T,Optimus Group Co Ltd,"자동차 차량, 부품 및 서비스 소매"
9270.T,Valuence Holdings Inc,기타 전문 소매
9271.T,Wagokoro Co Ltd,백화점
9272.T,Boutiques Inc,경영 지원 서비스
9273.T,Koa Shoji Holdings Co Ltd,제약
9274.T,KPP Group Holdings Co Ltd,종이 제품
9278.T,Bookoff Group Holdings Ltd,기타 전문 소매
9279.T,GIFT Holdings Inc,레스토랑 및 바
9282.T,Ichigo Green Infrastructure Investment Corp,폐쇄형 펀드
9284.T,Canadian Solar Infrastructure Fund Inc,폐쇄형 펀드
9285.T,Tokyo Infrastructure Energy Investment Corp,폐쇄형 펀드
9286.T,Enex Infrastructure Investment Corp,폐쇄형 펀드
9301.T,Mitsubishi Logistics Corp,"배달, 우편, 항공 화물 및 육상 물류"
9302.T,Mitsui Soko Holdings Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9303.T,Sumitomo Warehouse Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9304.T,Shibusawa Logistics Corp,지상 화물 및 물류
9305.T,Yamatane Corp,식품 소매 및 유통
9306.T,Toyo Logistics Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9307.T,Sugimura Warehouse Co Ltd,지상 화물 및 물류
9308.T,Inui Global Logistics Co Ltd,해양 화물 및 물류
9310.T,Japan Transcity Corp,지상 화물 및 물류
9311.T,Asagami Corp,지상 화물 및 물류
9312.T,Keihin Co Ltd,지상 화물 및 물류
9313.T,Maruhachi Warehouse Co Ltd,지상 화물 및 물류
9319.T,Chuo Warehouse Co Ltd,지상 화물 및 물류
9322.T,Kawanishi Warehouse Co Ltd,지상 화물 및 물류
9324.T,Yasuda Logistics Corp,지상 화물 및 물류
9325.T,PHYZ Holdings Inc,"배달, 우편, 항공 화물 및 육상 물류"
9326.T,Kantsu Holdings Co Ltd,경영 지원 서비스
9327.T,e-LogiT Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9330.T,Ageha Inc,광고 및 마케팅
9331.T,Caster Co Ltd,고용 서비스
9332.T,Nisso Holdings Co Ltd,고용 서비스
9334.T,IBIS Holdings Co Ltd,고용 서비스
9335.T,Techno Creative Co Ltd,경영 지원 서비스
9336.T,Daiei Kankyo Co Ltd,환경 서비스 및 장비
9337.T,toridori Inc,광고 및 마케팅
9339.T,Coach A Co Ltd,전문 및 비즈니스 교육
9340.T,Aso International Inc,"의료 장비, 물품 및 유통"
9341.T,Genova Inc,온라인 서비스
9342.T,Sumasapo Inc,IT 서비스 및 컨설팅
9343.T,ibis Inc,소프트웨어
9344.T,Axis Consulting Corp,고용 서비스
9345.T,Bizmates Inc,온라인 서비스
9346.T,Cocorport Inc,개인 서비스
9347.T,Nippon Kanzai Holdings Co Ltd,부동산 서비스
9348.T,ispace Inc,항공우주 및 방위
9351.T,Toyo Wharf & Warehouse Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9353.T,Sakurajima Futo Kaisha Ltd,항만 운영 및 서비스
9355.T,Rinko Corp,항만 운영 및 서비스
9360.T,Suzuyo Shinwart Corp,IT 서비스 및 컨설팅
9361.T,Fushiki Kairiku Unso Co Ltd,항만 운영 및 서비스
9362.T,Hyoki Kaiun Kaisha Ltd,해양 화물 및 물류
9363.T,Daiun Co Ltd,항만 운영 및 서비스
9364.T,Kamigumi Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9365.T,Tradia Corp,해양 화물 및 물류
9366.T,Sanritsu Corp,"배달, 우편, 항공 화물 및 육상 물류"
9367.T,Daito Koun Co Ltd,해양 화물 및 물류
9368.T,Kimura Unity Co Ltd,"배달, 우편, 항공 화물 및 육상 물류"
9369.T,KRS Corp,지상 화물 및 물류
9376.T,Eurasia Travel Co Ltd,여가 및 오락시설
9380.T,Azuma Shipping Co Ltd,해양 화물 및 물류
9381.T,AIT Corp,해양 화물 및 물류
9385.T,Shoei Corp,용기(종이 제외) 및 포장재
9399.T,Beat Holdings Ltd,투자 관리 및 펀드 운영
9401.T,TBS Holdings Inc,방송
9404.T,Nippon Television Holdings Inc,방송
9405.T,Asahi Broadcasting Group Holdings Corp,방송
9408.T,BSN Media Holdings Inc,방송
9409.T,TV Asahi Holdings Corp,방송
9412.T,SKY Perfect JSAT Corp (Tokyo),무선 통신 서비스
9413.T,TV Tokyo Holdings Corp,방송
9414.T,Nippon BS Broadcasting Corp,방송
9416.T,Vision Inc,통합 통신 서비스
9417.T,Smartvalue Co Ltd,IT 서비스 및 컨설팅
9418.T,U-Next Holdings Co Ltd,통합 통신 서비스
9419.T,WirelessGate Inc,무선 통신 서비스
9421.T,NJ Holdings Inc,소프트웨어
9423.T,Forval Realstraight Inc,경영 지원 서비스
9424.T,Japan Communications Inc,무선 통신 서비스
9425.T,ReYuu Japan Inc,컴퓨터 및 전자 제품 소매
9428.T,Crops Corp,컴퓨터 및 전자 제품 소매
9432.T,NTT Inc,통합 통신 서비스
9433.T,KDDI Corp,무선 통신 서비스
9434.T,SoftBank Corp,무선 통신 서비스
94345.T,Softbank P-1 Prf Shs,무선 통신 서비스
94346.T,Softbank P-2 Prf Shs,무선 통신 서비스
9435.T,Hikari Tsushin Inc,통신 및 네트워킹
9436.T,Okinawa Cellular Telephone Co,무선 통신 서비스
9438.T,MTI Ltd,온라인 서비스
9439.T,M H Group Ltd,개인 서비스
9441.T,Bell-Park Co Ltd,컴퓨터 및 전자 제품 소매
9444.T,Toshin Holdings Co Ltd,무선 통신 서비스
9445.T,Forval Telecom Inc,통합 통신 서비스
9446.T,Sakai Holdings Co Ltd,컴퓨터 및 전자 제품 소매
9449.T,GMO Internet Group Inc,온라인 서비스
9450.T,Fibergate Inc,무선 통신 서비스
9466.T,Aidma Marketing Communication Corp,광고 및 마케팅
9467.T,AlphaPolis Co Ltd,소비자 출판
9468.T,Kadokawa Corp,소비자 출판
9470.T,Gakken Holdings Co Ltd,기타 교육 서비스 제공
9474.T,Zenrin Co Ltd,소비자 출판
9475.T,Shobunsha Holdings Inc,소비자 출판
9476.T,Chuokeizai-Sha Holdings Inc,전문 정보 서비스
9478.T,SE Holdings and Incubations Co Ltd,소비자 출판
9501.T,Tokyo Electric Power Company Holdings Inc,전력 유틸리티
9502.T,Chubu Electric Power Co Inc,전력 유틸리티
9503.T,Kansai Electric Power Co Inc,전력 유틸리티
9504.T,Chugoku Electric Power Co Inc,전력 유틸리티
9505.T,Hokuriku Electric Power Co,전력 유틸리티
9506.T,Tohoku Electric Power Co Inc,전력 유틸리티
9507.T,Shikoku Electric Power Co Inc,전력 유틸리티
9508.T,Kyushu Electric Power Co Inc,전력 유틸리티
9509.T,Hokkaido Electric Power Co Inc,전력 유틸리티
9511.T,Okinawa Electric Power Co Inc,전력 유틸리티
9513.T,Electric Power Development Co Ltd,전력 유틸리티
9514.T,EF On Inc,전력 유틸리티
9517.T,Erex Co Ltd,전력 유틸리티
9519.T,Renova Inc,전력 유틸리티
9531.T,Tokyo Gas Co Ltd,천연가스 유틸리티
9532.T,Osaka Gas Co Ltd,천연가스 유틸리티
9533.T,Toho Gas Co Ltd,천연가스 유틸리티
9534.T,Hokkaido Gas Co Ltd,천연가스 유틸리티
9535.T,Hiroshima Gas Co Ltd,천연가스 유틸리티
9536.T,Saibu Gas Holdings Co Ltd,천연가스 유틸리티
9537.T,Hokuriku Gas Co. ltd,천연가스 유틸리티
9539.T,Keiyo Gas Co Ltd,천연가스 유틸리티
9543.T,Shizuoka Gas Co Ltd,천연가스 유틸리티
9551.T,Metawater Co Ltd,건설 및 엔지니어링
9552.T,Quants Research Institute Holdings Inc,투자 은행 및 중개 서비스
9553.T,MicroAd Inc,광고 및 마케팅
9554.T,AViC Co Ltd,광고 및 마케팅
9556.T,Intloop Inc,경영 지원 서비스
9557.T,airCloset Inc,온라인 서비스
9558.T,Japaniace Co Ltd,IT 서비스 및 컨설팅
9560.T,PROGRIT Inc,기타 교육 서비스 제공
9561.T,Glad Cube Inc,광고 및 마케팅
9562.T,Business Coach Inc,전문 및 비즈니스 교육
9563.T,Atlas Technologies Corp,경영 지원 서비스
9564.T,FCE Inc,기타 교육 서비스 제공
9565.T,Gloe Inc,여가 및 오락시설
9601.T,Shochiku Co Ltd,엔터테인먼트 제작
9602.T,Toho Co Ltd (Tokyo),엔터테인먼트 제작
9603.T,HIS Co Ltd,여가 및 오락시설
9605.T,Toei Co Ltd,엔터테인먼트 제작
9610.T,Wilson Learning Worldwide Inc,전문 및 비즈니스 교육
9612.T,Luckland Co Ltd,건설 및 엔지니어링
9616.T,Kyoritsu Maintenance Co Ltd,"호텔, 모텔 및 크루즈 라인"
9619.T,Ichinen Holdings Co Ltd,소비자 대출
9621.T,CTI Engineering Co Ltd,건설 및 엔지니어링
9622.T,Space Co Ltd,건설 및 엔지니어링
9625.T,Cerespo Co Ltd,경영 지원 서비스
9627.T,AIN Holdings Inc,의약품 소매
9628.T,San Holdings Inc,개인 서비스
9629.T,PCA Corp,소프트웨어
9632.T,Subaru Enterprise Co Ltd,건설 및 엔지니어링
9633.T,Tokyo Theatres Co Inc,"부동산 임대, 개발 및 운영"
9635.T,Musashino Kogyo Co Ltd,"부동산 임대, 개발 및 운영"
9636.T,Kin-Ei Corp,"부동산 임대, 개발 및 운영"
9639.T,Sankyo Frontier Co Ltd,주택 건설
9640.T,Saison Technology Co Ltd,IT 서비스 및 컨설팅
9644.T,Tanabe Consulting Group Co Ltd,경영 지원 서비스
9647.T,Kyowa Engineering Consultants Co Ltd,건설 및 엔지니어링
9651.T,Japan Process Development Co Ltd,IT 서비스 및 컨설팅
9656.T,Greenland Resort Co Ltd,여가 및 오락시설
9658.T,Business Brain Showa-Ota Inc,IT 서비스 및 컨설팅
9661.T,Kabuki-Za Co Ltd,"부동산 임대, 개발 및 운영"
9663.T,Nagawa Co Ltd,주택 건설
9672.T,Tokyotokeiba Co Ltd,카지노 및 도박
9678.T,Kanamoto Co Ltd,경영 지원 서비스
9679.T,Horai Co Ltd,식품 가공
9682.T,DTS Corp,IT 서비스 및 컨설팅
9684.T,Square Enix Holdings Co Ltd,온라인 서비스
9685.T,Kycom Holdings Co Ltd,IT 서비스 및 컨설팅
9686.T,Toyo Tec Co Ltd,경영 지원 서비스
9687.T,KSK Co Ltd,IT 서비스 및 컨설팅
9691.T,Ryomo Systems Co Ltd,IT 서비스 및 컨설팅
9692.T,Computer Engineering & Consulting Ltd,IT 서비스 및 컨설팅
9697.T,Capcom Co Ltd,소프트웨어
9698.T,Creo Co Ltd,IT 서비스 및 컨설팅
9699.T,Nishio Holdings Co Ltd,경영 지원 서비스
9701.T,Tokyo Kaikan Co Ltd,레스토랑 및 바
9702.T,ISB Corp,소프트웨어
9704.T,Agora Hospitality Group Co Ltd,"호텔, 모텔 및 크루즈 라인"
9706.T,Japan Airport Terminal Co Ltd,공항 운영 및 서비스
9708.T,Imperial Hotel Ltd,"호텔, 모텔 및 크루즈 라인"
9709.T,NCS&A Co Ltd,IT 서비스 및 컨설팅
9713.T,Royal Hotel Ltd,"호텔, 모텔 및 크루즈 라인"
9715.T,transcosmos Inc,경영 지원 서비스
9716.T,Nomura Co Ltd,경영 지원 서비스
9720.T,Hotel Newgrand Co Ltd,레스토랑 및 바
9722.T,Fujita Kanko Inc,"호텔, 모텔 및 크루즈 라인"
9723.T,Kyoto Hotel  Ltd,"호텔, 모텔 및 크루즈 라인"
9726.T,KNT-CT Holdings Co Ltd,여가 및 오락시설
9729.T,Tokai Corp (Gifu),경영 지원 서비스
9731.T,Hakuyosha Co Ltd,개인 서비스
9733.T,Nagase Brothers Inc,전문 및 비즈니스 교육
9735.T,Secom Co Ltd,경영 지원 서비스
9739.T,NSW Inc,IT 서비스 및 컨설팅
9740.T,Central Security Patrols Co Ltd,경영 지원 서비스
9742.T,INES Corp,IT 서비스 및 컨설팅
9743.T,Tanseisha Co Ltd,경영 지원 서비스
9744.T,MEITEC Group Holdings Inc,고용 서비스
9746.T,TKC Corp,경영 지원 서비스
9753.T,I X Knowledge Inc,IT 서비스 및 컨설팅
9755.T,OYO Corp,건설 및 엔지니어링
9757.T,Funai Soken Holdings Inc,경영 지원 서비스
9759.T,NSD Co Ltd,IT 서비스 및 컨설팅
9760.T,Shingakukai Holdings Co Ltd,기타 교육 서비스 제공
9761.T,Tokai Lease Co Ltd,경영 지원 서비스
9763.T,Maruken Lease Co Ltd,경영 지원 서비스
9765.T,Ohba Co Ltd,건설 및 엔지니어링
9766.T,Konami Group Corp,소프트웨어
9767.T,Nikken Kogaku Co Ltd,건설 자재
9768.T,Idea Consultants Inc,환경 서비스 및 장비
9769.T,Gakkyusha Co Ltd,기타 교육 서비스 제공
9778.T,Subaru Co Ltd,기타 교육 서비스 제공
9780.T,Harima B.Stem Corp,경영 지원 서비스
9782.T,DMS Inc,광고 및 마케팅
9788.T,Nac Co Ltd,건설 및 엔지니어링
9790.T,Fukui Computer Holdings Inc,소프트웨어
9791.T,Biken Techno Corp,경영 지원 서비스
9793.T,Daiseki Co Ltd,환경 서비스 및 장비
9795.T,Step Co Ltd,기타 교육 서비스 제공
9799.T,Asahi Intelligence Service Co Ltd,IT 서비스 및 컨설팅
9812.T,T.O. Holdings Co Ltd,백화점
9816.T,Striders Corp,"부동산 임대, 개발 및 운영"
9818.T,Daimaru Enawin Co Ltd,"오일, 가스 정제 및 마케팅"
9820.T,MT Genex Corp,건설 및 엔지니어링
9823.T,Mammy Mart Holdings Corp,식품 소매 및 유통
9824.T,Senshu Electric Co Ltd,전기 부품 및 장비
9827.T,Lilycolor Co Ltd,가정용 가구
9828.T,Genki Global Dining Concepts Corp,레스토랑 및 바
9830.T,Trusco Nakayama Corp,산업용 기계 및 장비
9831.T,Yamada Holdings Co Ltd,컴퓨터 및 전자 제품 소매
9832.T,Autobacs Seven Co Ltd,"자동차 차량, 부품 및 서비스 소매"
9835.T,Juntendo Co Ltd,주택 개조 제품 및 서비스 소매
9837.T,Morito Co Ltd,의류 및 액세서리
9842.T,Arclands Corp,주택 개조 제품 및 서비스 소매
9843.T,Nitori Holdings Co Ltd,가정용 가구 소매
9845.T,Parker Corp,상품 화학
9846.T,Tenmaya Store Co Ltd,식품 소매 및 유통
9849.T,Kyodo Paper Holdings,종이 제품
9850.T,Gourmet Kineya Co Ltd,레스토랑 및 바
9853.T,Ginza Renoir Co Ltd,레스토랑 및 바
9854.T,Aigan Co Ltd,기타 전문 소매
9856.T,KU Holdings Co Ltd,"자동차 차량, 부품 및 서비스 소매"
9857.T,Eiwa Corp,산업용 기계 및 장비
9861.T,Yoshinoya Holdings Co Ltd,레스토랑 및 바
9867.T,Solekia Ltd,IT 서비스 및 컨설팅
9869.T,Kato Sangyo Co Ltd,식품 소매 및 유통
9872.T,Kitakei Co Ltd,건설 자재 및 비품
9876.T,Cox Co Ltd,의류 및 액세서리 소매
9878.T,Sekido Co Ltd,의류 및 액세서리 소매
9880.T,Innotech Corp,IT 서비스 및 컨설팅
9882.T,Yellow Hat Ltd,"자동차, 트럭 및 오토바이 부품"
9885.T,Charle Co Ltd,의류 및 액세서리
